,C50,KD1,KD2,cod,gamma,k_dissD,muD
164,1.0077934457640051e-08,1e-08,1.7073526474706906e-05,0.9970281710038087,0.8898702222395913,10.0,0.0005857020818056666
165,1.0081225284909402e-08,1e-08,1.917910261672489e-05,0.9969484862694699,0.8894476772631403,10.0,0.0005214008287999684
166,1.0084153297219279e-08,1e-08,2.1544346900318847e-05,0.9968728834124554,0.8890702837824391,10.0,0.0004641588833612777
167,1.0086820207106759e-08,1e-08,2.4201282647943808e-05,0.9968018084674349,0.8887147874098001,10.0,0.0004132012400115339
168,1.0089194256597614e-08,1e-08,2.7185882427329403e-05,0.9967347394145052,0.8884065239871589,10.0,0.0003678379771828634
169,1.0091309307474277e-08,1e-08,3.0538555088334155e-05,0.9966722669041161,0.8881169898871387,10.0,0.00032745491628777284
170,1.0093314124460368e-08,1e-08,3.4304692863149194e-05,0.9966139271930996,0.8878573643673016,10.0,0.0002915053062825176
171,1.0095013757813992e-08,1e-08,3.8535285937105275e-05,0.9965598257836574,0.8876203900973731,10.0,0.00025950242113997375
172,1.009656212848863e-08,1e-08,4.328761281083057e-05,0.9965097091313612,0.8874134163362071,10.0,0.00023101297000831605
173,1.0097959569415454e-08,1e-08,4.8626015800653536e-05,0.9964635770141059,0.8872237545870431,10.0,0.00020565123083486514
174,1.0099190077217073e-08,1e-08,5.462277217684343e-05,0.9964211055285725,0.8870520207996359,10.0,0.00018307382802953677
