,C50,KD1,KD2,cod,gamma,k_dissD,muD
30,9.22524882651539e-09,1e-08,3.274549162877728e-07,0.9998526055676625,1.0413824567471928,1.0,0.030538555088334158
31,9.294256574405288e-09,1e-08,3.6783797718286325e-07,0.9998696626932069,1.0376141203022073,1.0,0.027185882427329413
32,9.357505293067457e-09,1e-08,4.132012400115337e-07,0.999885390611594,1.0340929865328785,1.0,0.02420128264794382
33,9.415366948546997e-09,1e-08,4.64158883361278e-07,0.9998997978544518,1.0308106764657343,1.0,0.021544346900318832
34,9.468197378523792e-09,1e-08,5.214008287999684e-07,0.9999129038134987,1.027758642676574,1.0,0.01917910261672489
35,9.516352317152476e-09,1e-08,5.857020818056667e-07,0.9999247493220927,1.0249272418257005,1.0,0.017073526474706904
36,9.560181347501752e-09,1e-08,6.579332246575679e-07,0.9999353827200045,1.022306146821734,1.0,0.01519911082952934
37,9.600003214901431e-09,1e-08,7.390722033525779e-07,0.9999448645167942,1.0198850439621527,1.0,0.013530477745798068
38,9.636126831815825e-09,1e-08,8.302175681319744e-07,0.9999532517213202,1.0176524442271095,1.0,0.012045035402587823
39,9.668866564295957e-09,1e-08,9.326033468832199e-07,0.9999606136963023,1.01559771914108,1.0,0.010722672220103232
40,9.698482588127998e-09,1e-08,1.0476157527896652e-06,0.9999670254532508,1.013711000934589,1.0,0.009545484566618337
41,9.72525620079497e-09,1e-08,1.1768119524349978e-06,0.9999725534296043,1.011980005943835,1.0,0.008497534359086447
42,9.749429984087295e-09,1e-08,1.3219411484660288e-06,0.9999772717169172,1.010394842724696,1.0,0.00756463327554629
43,9.771234984670185e-09,1e-08,1.4849682622544653e-06,0.9999812488069958,1.0089451788983679,1.0,0.00673415065775082
44,9.790874001038889e-09,1e-08,1.6681005372000593e-06,0.9999845528687997,1.0076220554214885,1.0,0.005994842503189408
45,9.808558796411223e-09,1e-08,1.873817422860383e-06,0.9999872506080124,1.0064151732617563,1.0,0.005336699231206312
46,9.82446480283188e-09,1e-08,2.1049041445120197e-06,0.9999894037266318,1.005316172032808,1.0,0.0047508101621027985
47,9.838761680189117e-09,1e-08,2.364489412645407e-06,0.9999910717853303,1.0043165725244159,1.0,0.004229242874389499
48,9.851600148707868e-09,1e-08,2.656087782946687e-06,0.9999923091669027,1.0034084754990948,1.0,0.003764935806792467
49,9.86312317728787e-09,1e-08,2.98364724028334e-06,0.9999931674062387,1.002583963604378,1.0,0.003351602650938841
50,9.873462162568569e-09,1e-08,3.351602650938841e-06,0.9999936938024023,1.0018362329238129,1.0,0.0029836472402833404
51,9.882729944145914e-09,1e-08,3.7649358067924677e-06,0.9999939330836835,1.0011587654914555,1.0,0.0026560877829466863
52,9.89103252110062e-09,1e-08,4.229242874389499e-06,0.9999939238725648,1.000545911580939,1.0,0.002364489412645407
53,9.898468845170212e-09,1e-08,4.750810162102798e-06,0.9999937031777996,0.9999916950976615,1.0,0.00210490414451202
54,9.905125126194059e-09,1e-08,5.336699231206308e-06,0.9999933053557716,0.9994910771651766,1.0,0.0018738174228603848
55,9.911082638966113e-09,1e-08,5.994842503189409e-06,0.9999927600624645,0.9990392186021095,1.0,0.0016681005372000592
56,9.916405701468897e-09,1e-08,6.734150657750821e-06,0.9999920948393475,0.9986312583969507,1.0,0.0014849682622544652
